Date,DXY,METALS,OIL,US_STK,INTL_STK,13W_TB,10Y_TBY,EURUSD
12/18/2015,-0.005741916,0.030779959,-0.006294707,-0.01781519,-0.007938099,-0.178403756,-0.017426273,-0.002798282
12/21/2015,-0.002431591,0.017736888,0.000287936,0.008249074,0.00460821,-0.125714286,-0.000909504,0.002381018
12/22/2015,-0.00223442,0.000661791,0.040299367,0.009074341,0.005421254,0.261437908,0.019116978,0.003961391
12/23/2015,0.001017895,0.02976186,0.037631433,0.01238328,0.016175922,-0.015544041,0.011165699,0.003394123
12/24/2015,-0.003660698,0.023549604,0.016,-0.001650357,-0.002449,-0.036842105,-0.009275618,-0.003730587
12/28/2015,-0.000612421,-0.042459777,-0.033858268,-0.00228517,-0.003273397,0.038251366,-0.008024967,0.005208462
12/29/2015,0.001838235,0.008082198,0.028796523,0.010672268,0.011083908,0.131578947,0.036853933,0.000845341
12/30/2015,0.001732915,-0.02058507,-0.03353578,-0.007087778,-0.008526233,-0.093023256,-0.001733853,-0.004305137
12/31/2015,0.003663377,0.002212345,0.012021858,-0.010003547,-0.007370972,-0.241025641,-0.014763352,0.000546303
1/4/2016,0.002433398,0.024282627,-0.007559395,-0.013979533,-0.019802238,0.047297297,-0.010577347,-0.007315726
1/5/2016,0.005360564,-0.004741422,-0.021490751,0.001691323,-0.001262612,0.322580645,0.001336303,-0.002435971
1/6/2016,-0.0022133,0.013642291,-0.05560189,-0.012614097,-0.0151706,0,-0.03158363,-0.006978495
1/7/2016,-0.009679361,0.035248835,-0.020606417,-0.023991715,-0.019255441,-0.073170732,-0.011024345,0.002512093
1/8/2016,0.003257992,-0.028064404,-0.003306282,-0.010976504,-0.010471138,0,-0.010682768,0.013635773
1/11/2016,0.001928171,-0.057749408,-0.052774427,0.00098984,-0.003527211,-0.078947368,0.01314554,0.001378366
1/12/2016,0.002430852,-0.034475056,-0.030881885,0.008068631,0.003982204,0.2,-0.025949954,-0.007589772
1/13/2016,-0.000404173,0.004667468,0.00131406,-0.024940772,-0.010136527,0.023809524,-0.017126546,-0.001290293
1/14/2016,0.001617265,-0.035540047,0.023622047,0.01641675,0.005787932,0.11627907,0.015488867,0.003874957
1/15/2016,-0.001311908,-0.002408526,-0.057051282,-0.021465774,-0.030544456,-0.070833333,-0.030981888,-0.002486678
1/19/2016,0.000303143,-0.062288704,-0.032630863,0.00133087,0.006849131,0.031390135,0.000983768,0.003323529
1/20/2016,0.001010183,0.032440731,-0.067111736,-0.012814968,-0.023582593,0.1,-0.025061425,0.00164754
1/21/2016,-0.000302735,0.012967607,0.112241055,0.005601914,0.002786886,0.079051383,0.017641129,-0.003296075
1/22/2016,0.005148415,0.0073855,0.090077887,0.020515135,0.031032895,0.054945055,0.014363546,-0.001379055
1/25/2016,-0.002109059,0.028592426,-0.057471264,-0.015116331,-0.009434223,-0.045138889,-0.012695313,-0.005799111
1/26/2016,0,0.055832716,0.036585366,0.013643064,0.012698732,0.090909091,-0.013847676,0.005003232
1/27/2016,-0.00462962,0.027452768,0.027027027,-0.010883068,-0.001791169,0,0.003510532,0.001097387
1/28/2016,-0.003943377,-0.020805979,0.028482972,0.005209057,0.004037323,0.06,-0.007996002,0.003959518
1/29/2016,0.011166369,0.027957952,0.012040939,0.024377354,0.021894495,-0.056603774,-0.02720403,0.002657687
2/1/2016,-0.006123893,0.030461315,-0.0594884,-0.000361581,-0.001748672,-0.016666667,0.018125324,-0.010154549
2/2/2016,-0.001313101,-0.023437521,-5.50E-02,-0.018022022,-0.020149242,0.118644068,-0.051881994,0.006592517
2/3/2016,-0.0159806,0.081513514,0.080321285,0.005994928,0.004470415,0.009090909,0.009120172,0.002272127
2/4/2016,-0.00842841,0.051979188,-0.017348203,0.001568232,0.006230633,-0.15015015,-0.009037746,0.015471469
2/5/2016,0.005804893,0.050931206,-0.026166456,-0.019049997,-0.012826313,-0.017667845,-0.008583691,0.009822361
2/8/2016,-0.004740792,0.026763111,-0.038847523,-0.013461262,-0.016577014,-0.064748201,-0.061147186,-0.004903589
2/9/2016,-0.005177591,-0.042972861,-0.058942405,5.40045E-05,-0.011845306,0.153846154,-0.003458213,0.004017034
2/10/2016,-0.001873644,0.019506846,-0.017537581,-0.000862846,0.000922146,-0.006666667,-0.013880856,0.008952788
2/11/2016,-0.003441454,0.060649745,-0.045173042,-0.013008136,-0.017042521,-0.083892617,-0.035777126,-0.000800709
2/12/2016,0.004395197,0.031994572,0.123235406,0.020617002,0.013121005,-0.010989011,0.063260341,0.003282525
2/16/2016,0.009272765,-0.056068553,-0.013586957,0.016878458,0.019888472,0.011111111,0.017162471,-0.01271605
2/17/2016,-0.00082587,0.025681288,0.055785124,0.016334656,0.019047832,0.073260073,0.023059618,-0.002418995
2/18/2016,0.001653022,0.048373361,0.003587736,-0.004095863,-0.00133515,-0.017064846,-0.032985157,-0.002157525
2/19/2016,-0.003610098,-0.016571893,-0.036724082,-0.000468461,-0.002673871,-0.017361111,-0.006253553,-0.001077949
2/22/2016,0.008074524,0.015529523,0.062078273,0.014479053,0.01206447,0.035335689,0.010297483,0.001168213
2/23/2016,0.001026967,0.014966618,0.012388818,-0.012629542,-0.015010954,0.085324232,-0.01189128,-0.008624619
2/24/2016,-0.000205211,0.008014105,0.008785692,0.004575602,-0.004482226,-0.009433962,-0.001719198,-8.79577E-05
2/25/2016,-0.001744285,0.010176499,0.028615863,0.012111568,0.010806083,-0.015873016,-0.025832377,-0.0011898
2/26/2016,0.008839562,-0.025657123,-0.008769277,-0.002301167,-0.002227424,-0.022580645,0.038302887,0.001003274
2/29/2016,0.000611279,0.032633214,0.029591214,-0.007842635,-0.001785467,0.01650165,-0.012485812,-0.009164634
3/1/2016,0.001425507,-0.036138878,0.019259259,0.023507209,0.024597245,0.038961039,0.054022989,-0.003201223
3/2/2016,-0.001423477,0.039116961,0.00755814,0.004492251,0.008293313,-0.053125,0.007633588,-0.001196623
3/3/2016,-0.006516638,0.044829774,-0.002596653,0.003919665,0.010822371,-0.132013201,-0.00974026,-0.000641783
3/4/2016,-0.002357323,-0.002092974,0.0390512,0.003253777,0.010278408,0.007604563,0.028961749,0.007358563
3/7/2016,-0.002773742,0.032809019,0.055122494,0.000797932,0.000423986,0,0.010090281,0.004110896
3/8/2016,0.001442248,-0.044386494,-0.036939314,-0.010917644,-0.011864305,0.150943396,-0.036803365,0.002005647
3/9/2016,-0.000411491,0.010928977,0.049041096,0.00493959,0.004287998,-0.055737705,0.032751092,-0.001089324
3/10/2016,-0.011320346,0.040240256,-0.011752416,0.000802134,-0.000426814,0.052083333,0.019556025,-0.001363139
3/11/2016,0.001040887,-0.017176718,0.01744186,0.016137309,0.022639755,0.01650165,0.024883359,0.017237222
3/14/2016,0.004679266,-0.025260583,-0.056103896,-0.001282216,-0.000963817,0,-0.007081437,-0.000938414
3/15/2016,0.000103436,0.005725433,0.05833792,-0.00162959,-0.010905811,0.055194805,-0.002037697,-0.005906192
3/16/2016,-0.007658057,0.069513094,0.04524181,0.005787139,0.01060197,-0.076923077,-0.010719755,0.00063322
3/17/2016,-0.011784305,-0.006583569,-0.018905473,0.006344037,0.012589093,-0.083333333,-0.018059856,0.009895571
3/18/2016,0.002427142,0.003666131,0,0.003929835,0.000828893,0.018181818,-0.016815554,0.008827928
3/21/2016,0.003158259,0.003512223,0.050963489,0.001418807,-0.001656269,0.028571429,0.027792624,-0.003440543
3/22/2016,0.003777951,-0.001539969,-0.040048251,-0.000537331,-0.001244347,0.024305556,0.00624025,-0.003820361
3/23/2016,0.004181924,-0.073191279,-0.008293541,-0.006599762,-0.010382026,-0.006779661,-0.031007752,-0.001155221
3/24/2016,0.00093697,0.020877535,0,-0.000442892,-0.007133826,-0.061433447,0.013333333,-0.003735197
3/28/2016,-0.002080268,-0.003853023,-0.0299037,0.00059081,0.004649105,-0.072727273,-0.015789474,-0.001885333
3/29/2016,-0.00813006,0.052514117,0.001044932,0.009250398,0.010938223,-0.117647059,-0.029946524,0.003830655
3/30/2016,-0.003362841,-0.006077739,0.000521921,0.00438766,0.008739088,-0.177777778,0.008820287,0.007972171
3/31/2016,-0.002636019,-0.011518743,-0.040427752,-0.002427095,-0.004950406,0.043243243,-0.024043716,0.003775229
4/1/2016,0.000317232,0.003021134,0,0.006811964,-0.009535909,0.129533679,0.003359462,0.003971006
4/4/2016,-0.001162555,-0.029977108,-0.024463169,-0.003238049,-0.002511368,-0.160550459,-0.007254464,0.000911274
4/5/2016,0.001269654,0.029277009,0.051825021,-0.009987545,-0.018044507,0.191256831,-0.029229904,-9.13078E-05
4/6/2016,-0.002113463,0.003878696,-0.012980132,0.010920873,0.011111177,0.009174312,0.016213086,-0.000614628
4/7/2016,0.000529525,0.017315384,6.60E-02,-0.011965793,-0.011411681,0,-0.036467236,0.002018977
4/8/2016,-0.002540273,0.041215377,0,0.002696465,0.017528733,-0.009090909,0.017149616,-0.002718111
4/11/2016,-0.00307726,0.062280467,0.061681772,-0.002346881,0.002941328,-0.036697248,0.002325581,0.002554075
4/12/2016,0.000106461,0.016278864,-0.009722552,0.009313021,0.014243791,0.095238095,0.033062645,0.000867313
4/13/2016,0.008301394,-0.018520885,-0.006226054,0.010100801,0.014457001,-0.030434783,-0.010668164,-0.002448103
4/14/2016,0.001688875,-0.031365536,-0.02746988,4.78949E-05,0.001628476,-0.035874439,0.010783201,-0.009305243
4/15/2016,-0.002107534,0.025667987,0,-0.001105704,-0.001219609,-0.023255814,-0.016282987,-0.000799713
4/18/2016,-0.002217519,0.0065452,0.017839445,0.00702686,0.005698157,-0.057142857,0.011986301,0.002655718
4/19/2016,-0.005397344,0.058140992,0.037731256,0.003154206,0.015378552,0.085858586,0.005640158,0.000802658
4/20/2016,0.005426633,-0.01771299,0.012901712,0.000952962,-0.001196023,0.013953488,0.039820527,0.004475189
4/21/2016,0.001164144,0.013125602,0.012737378,-0.005378612,-0.004389286,0.032110092,0.008629989,-0.004803854
4/22/2016,0.005496882,-0.020946786,0,0,-0.001202313,0,0.009625668,-0.001152581
4/25/2016,-0.002943724,-0.008656901,0.007088955,-0.001722733,-0.004815556,0.057777778,0.007415254,-0.005133709
4/26/2016,-0.002846858,0.023827294,0.029291553,0.001486197,0.003629226,0.029411765,0.015247108,0.003110185
4/27/2016,-0.001903363,0.01657122,0.015442312,0.002058235,0.001606745,0,-0.036768514,0.002666608
4/28/2016,-0.006674404,0.041591778,-0.002389746,-0.009075834,-0.006418027,-0.142857143,-0.011827957,0.00265155
4/29/2016,-0.00725256,0.068469458,0,-0.005398726,-0.004440486,-0.080952381,-0.010337323,0.00237267
5/2/2016,-0.004834605,-0.022832472,-0.049433798,0.007948377,0.005677028,-0.041450777,0.02528862,0.009434751
5/3/2016,0.003346702,-0.038575993,0.002978236,-0.008703302,-0.018145093,0.097297297,-0.034852547,0.005405203
5/4/2016,0.00258229,-0.045397293,0.012334399,-0.005578212,-0.012320441,-0.024630542,-0.008888889,-0.001817789
5/5/2016,0.006439139,0.022577219,0.00767148,-0.000195121,-0.000831554,-0.075757576,-0.02073991,-0.000954447
5/6/2016,0.001172958,0.03969462,0,0.003659173,0.000832246,-0.016393443,0.018317115,-0.007573266
5/9/2016,0.00276923,-0.068338372,0,0.000826217,-0.003326214,0.127777778,-0.010680157,-0.001582498
5/10/2016,0.001486978,0.037706024,0.035154501,0.012433803,0.01334994,0.197044335,0,0
5/11/2016,-0.004984632,0.031078445,0.010166559,-0.009354549,-0.005352196,0.020576132,-0.013068182,-0.001195121
5/12/2016,0.003410776,-0.019943365,-0.010492505,0.000290527,-0.00165539,0.040322581,0.011514105,0.004627953
5/13/2016,0.004992586,0.005665453,0,-0.008714316,-0.009535909,0,-0.029595902,-0.004379977
5/16/2016,-0.000422799,0.025638031,0.045444709,0.009865362,0.008790449,0,0.028152493,-0.005273821
5/17/2016,-0.000211452,0.019280361,-0.002483958,-0.009333661,-0.003319507,0.03875969,0.003422704,-7.86431E-05
5/18/2016,0.005605489,-0.079731662,-0.000622536,0.000293035,-0.002913999,0.007462687,0.068789085,0
5/19/2016,0.002208656,0.019837428,-0.008513289,-0.003465114,-0.007098324,0.074074074,-0.018617021,-0.008226361
5/20/2016,0.000209854,0.001171854,0,0.006317349,0.007149071,0.027586207,0.002168022,-0.001512968
5/23/2016,-0.000839314,-0.003979447,0.018219895,-0.00136249,-0.001670392,0.05033557,-0.005949162,0.001402821
5/24/2016,0.003570272,-0.058166817,0.019333608,0.012962206,0.010455745,0.095846645,0.011425462,-0.000505271
5/25/2016,-0.002301999,0.025951353,-0.001614205,0.00678321,0.010761654,-0.081632653,0.00591716,-0.006960567
5/26/2016,-0.001887782,-0.001337711,-0.003031528,0.000286588,0.002457054,-0.126984127,-0.02513369,0.001885442
5/27/2016,0.003677619,-0.033000474,0,0.004299376,-0.000408402,0.083636364,0.015359298,0.002966224
5/31/2016,0.003873555,0.014733635,-0.006486925,-0.001902672,-0.002452224,-0.05033557,-0.009184225,-0.00390187
6/1/2016,-0.004484305,-0.001737404,0.00326464,0.002049132,0.000409764,0.042402827,0.006543075,-0.001114061
6/2/2016,0.001047549,0.002610641,-0.011185682,0.003043762,0,-0.084745763,-0.018959913,0.004766532
6/3/2016,-0.016010873,0.104277691,0,-0.002986892,0.008599521,0,-0.059083379,-0.003312164
6/6/2016,-0.001382506,0.009544195,0.035787742,0.005088297,0.006902209,-0.074074074,0.011150235,0.017844333
6/7/2016,-0.000745474,-0.014236536,0.017275616,0.001561285,0.009677668,0.06,-0.005803831,0.001147036
6/8/2016,-0.002557881,0.033622973,-0.013078274,0.003259759,0.003593974,-0.113207547,-0.004086398,-0.000544702
6/9/2016,0.005449322,0.007968508,-0.029469937,-0.001365579,-0.010744285,0.021276596,-0.015240328,0.004334455
6/10/2016,0.005313496,-0.021117577,0,-0.009477484,-0.024537308,0,-0.024404762,-0.008067811
6/13/2016,-0.002431237,0.002102036,-0.011819849,-0.007711937,-0.015941913,0.020833333,-0.014032947,-0.006631003
6/14/2016,0.005934057,-0.022742382,-0.009898948,-0.001966558,-0.0127225,0.073469388,-0.003094059,0.004539146
6/15/2016,-0.003370894,0.044057853,-0.037492189,-0.001394332,0.006443175,-0.030418251,-0.009310987,-0.006908145
6/16/2016,-0.000422799,-0.0276996,0.038303398,0.002984447,-0.00170717,-0.039215686,-0.020050125,0.004426996
6/17/2016,-0.003806715,0.005341587,0,-0.003724277,0.007695725,0.012244898,0.034526854,-0.000945603
6/20/2016,-0.00636873,0.007527131,0.018132555,0.00644014,0.022910369,0,0.032138443,0.008625126
6/21/2016,0.004379831,-0.019446243,0.005731832,0.002838724,0.006636132,0.068548387,0.016167665,-0.002297988
6/22/2016,-0.003190768,0.018375339,0.019947079,-0.001631087,0.001648179,0.011320755,-0.007071302,-0.006390544
6/23/2016,-0.002027337,-0.005061052,-0.049291559,0.013022552,0.021801765,0.026119403,0.032047478,0.006899175
6/24/2016,0.020528152,0.036160533,0,-0.035909121,-0.070853549,-0.134545455,-0.092006901,-0.000374286
6/27/2016,0.011419634,0.00384206,0.00440806,-0.017909974,-0.021663514,-0.012605042,-0.075364155,-0.025438008
6/28/2016,-0.003003947,-0.008398905,0.042424242,0.018036117,0.025243416,0.106382979,0.000684932,-0.001894719
6/29/2016,-0.004987044,0.027125615,-0.031074579,0.017027445,0.018574436,-0.019230769,0.010951403,0.005349055
6/30/2016,0.003863444,0.019206638,0.013656114,0.013645794,0.013146688,-0.02745098,0.007447529,0.004885339
7/1/2016,-0.005096703,0.049774693,0,0.002100286,0.003348791,-0.02016129,-0.021505376,-0.001976986
7/5/2016,0.005436445,0.009463424,-0.031843233,-0.007193196,-0.017521922,-0.020576132,-0.061126374,0.00360074
7/6/2016,-0.001143808,0.032763119,-0.048281678,0.005997742,-0.002547927,0.105042017,0.01316752,-0.007269847
7/7/2016,0.002810785,-0.028261323,0.005981391,-0.000619988,-0.00170281,0.02661597,0.001444043,0.003074557
7/8/2016,-0.000311419,0.03226123,0,0.014890437,0.012366689,0.011111111,-0.015140591,-0.002999361
7/11/2016,0.002803707,0.009422474,0.030609998,0.003527005,0.013900889,0.007326007,0.049780381,-0.001965526
7/12/2016,-0.001346153,-0.027633993,-0.043803419,0.007263476,0.012463598,0.072727273,0.055090656,0.00127128
7/13/2016,-0.002281221,0.0308906,0.020782123,-0.000139733,0.000410247,0.010169492,-0.029742234,0.000443117
7/14/2016,-0.001454989,-0.000460953,0.005910683,0.005583463,0.00861384,0.016778523,0.042915531,0.002895255
7/15/2016,0.005203997,-0.006272493,0,-0.001341653,-0.003253414,-0.01650165,0.041149575,0.000999553
7/18/2016,-0.000207124,0.006404855,-0.028291621,0.002687222,0.002447707,-0.033557047,-0.004391468,-0.00476407
7/19/2016,0.005074617,-0.014941847,0.006494961,-0.001016632,-0.006104843,0.076388889,-0.018273472,0.001694541
7/20/2016,0.001545533,-0.05926968,-0.004227859,0.004162974,0.006961675,0.016129032,0.014120668,-0.005264693
7/21/2016,-0.002057582,0.035532995,-0.012513966,-0.003777385,-0.002033495,-0.038095238,-0.009493671,0.000540242
7/22/2016,0.004845371,-0.002883535,0,0.004485413,0.0004075,0,0.003194888,0.0012133
7/25/2016,-0.001846722,-0.037112002,-0.028739534,-0.002716179,-0.00162924,-0.01650165,0.000636943,-0.005660343
7/26/2016,-0.00133618,0.031134258,-0.023299161,0.000461659,0.003671937,0.033557047,-0.005092298,0.001889622
7/27/2016,-0.001132163,0.044563068,-0.01860687,-0.001061077,0.004065056,-0.081168831,-0.030710173,-0.000307519
7/28/2016,-0.003194281,0.0013942,0.011181332,0.001154524,0,-0.222614841,-0.002640264,0.007795919
7/29/2016,-0.012507743,0.023575284,0,0.001614754,0.010121542,0.090909091,-0.035076109,0.000986142
8/1/2016,0.001884225,0.012060229,-0.050240385,-0.000828939,-0.004409019,-0.008333333,0.0260631,0.007550264
8/2/2016,-0.006791359,0.011199713,0.033409263,-0.006407475,-0.004428451,0.176470588,0.027406417,0
8/3/2016,0.005259836,-0.008240307,0.026940975,0.002922721,-0.004043828,-0.042857143,0.00325309,0.004565695
8/4/2016,0.002092968,0.008040758,-0.003100405,0.001064105,0.005278466,-0.074626866,-0.025291829,-0.006021895
8/5/2016,0.004490393,-0.028538518,0,0.00817877,0.006461874,0.008064516,0.052561544,-0.001502937
8/8/2016,0.002183179,0.007116121,0.023205742,-0.000595696,0.003210239,0,0.000632111,-0.004058469
8/9/2016,-0.002282178,0.006431733,-0.024783727,0.000596051,0.008000216,0.172,-0.024005054,-0.000532032
8/10/2016,-0.00551048,0.014671512,0.042675617,-0.002475034,0.002380916,-0.068259386,-0.023300971,0.002900669
8/11/2016,0.002195494,-0.003903149,0.022993792,0.004640725,0.006333921,0.007326007,0.042412194,0.006354019
8/12/2016,-0.001460463,-0.004987069,0,-0.000868773,-0.000786422,-0.043636364,-0.036872219,-0.004232807
8/15/2016,-0.000940284,-0.002327056,4.70E-02,0.002883637,0.004330543,0.045627376,0.025082508,0.002502002
8/16/2016,-0.008783813,-0.005741446,0.004508373,-0.005157766,-0.001568245,0.047272727,0.014810045,0.0015322
8/17/2016,-0.000738475,-0.014346332,0.030562086,0.001881078,-0.001177499,0,-0.009517766,0.008219734
8/18/2016,-0.00591213,0.013548179,0.006221485,0.002243869,0.005896021,-0.010416667,-0.016015375,0.002033524
8/19/2016,0.003717056,-0.02736632,0,-0.001461785,-0.007424534,0.028070175,0.02734375,0.004472109
8/22/2016,0.000105756,-0.018386136,-0.008656224,-4.589E-05,-0.001181379,-0.044368601,-0.024714829,-0.004519162
8/23/2016,0.000211638,-0.017216914,-0.027650728,0.002013458,0.00315357,0.089285714,0.009096816,0.001867561
8/24/2016,0.002644383,-0.082298615,0.011973487,-0.005114944,-0.003929288,0,0.00386349,-0.001627315
8/25/2016,-0.000211035,0.012271933,6.55E-03,-0.000688517,-0.001578052,0,0.011545863,-0.003277632
8/26/2016,0.008441522,-0.00735674,0,-0.0018834,-0.005531523,0,0.036778694,0.002370426
8/29/2016,0.000104656,0.011795375,-0.027078086,0.004924341,0.002781237,0,-0.042201835,-0.008063416
8/30/2016,0.004917357,-0.052512163,-3.56E-02,-0.001648843,-0.002773523,0.06557377,0.002554278,-0.000592886
8/31/2016,-0.0003124,-0.018183777,-0.034451902,-0.002844023,-0.001986454,-0.015384615,-0.001273885,-0.003536196
9/1/2016,-0.003853312,0.034934036,0.02965709,4.61349E-05,0.004378814,-0.015625,0.00127551,0.000669761
9/2/2016,0.002404548,0.035469321,0,0.004507974,0.011098173,-0.038095238,0.01656051,0.003584897
9/6/2016,-0.011055455,0.050915928,0.023852385,0.003022289,0.012543922,0,-0.03320802,-0.004239013
9/7/2016,0.001476471,-0.004628272,0.046593407,-9.11913E-05,0.001161668,0.089108911,-0.001296176,0.009003662
9/8/2016,0.000737152,-0.017807706,-0.036539269,-0.002283028,-0.002320373,0.009090909,0.048669695,-0.001124079
9/9/2016,0.003262096,-0.05862208,0,-0.023934813,-0.020542538,0,0.034653465,0.002705273
9/12/2016,-0.002517286,0.035202237,-0.02136007,0.014347366,0.004697115,0.051051051,0,-0.002687328
9/13/2016,0.005573071,-0.046615008,-2.94E-02,-0.014375514,-0.020602464,-0.014285714,0.03708134,0.000214391
9/14/2016,-0.003137039,0.000433662,0.007572281,-0.000374993,0,-0.086956522,-0.025951557,-0.002210158
9/15/2016,-0.000419606,0.004659731,-0.020040993,0.009992848,0.00930462,-0.117460317,0.008288928,0.002552883
9/16/2016,0.00860531,-0.01305144,0,-0.003865832,-0.011222747,-0.017985612,-0.001174398,-0.000123585
9/19/2016,-0.002809333,0.008524579,0.009528236,0.000187454,0.007296364,-0.128205128,-0.002939447,-0.007777918
9/20/2016,0.001878141,0.001625499,0.04373849,4.69166E-05,0.00321939,0.210084034,-0.004716981,0.001990416
9/21/2016,-0.003749146,0.073244585,0.021614468,0.011245618,0.017248289,-0.225694444,-0.011848341,-0.002387154
9/22/2016,-0.002195348,-0.004233851,-0.039723661,0.006301516,0.009857807,-0.282511211,-0.021582734,0.003514437
9/23/2016,0.000314364,-0.03057296,0,-0.005479286,-0.007809362,0.03125,-0.010416667,0.00151342
9/26/2016,-0.00178053,-0.013680085,0.004271583,-0.008102013,-0.009838501,0.048484848,-0.016099071,0.002596758
9/27/2016,0.001364012,-0.015563727,0.053279606,0.006207629,0.005564402,0.473988439,-0.020767778,0.000944904
9/28/2016,-0.000104799,0.028930898,0.016578108,0.004963662,0.007509929,0.031372549,0.007069409,-0.002692478
9/29/2016,0.001152688,-0.006898673,0.008572026,-0.009047202,-0.01020038,-0.106463878,-0.006381621,0.000482193
9/30/2016,-0.000837367,-0.010630481,0,0.007545959,0.003963741,0.106382979,0.032755299,-0.000481961
10/3/2016,0.003037932,-0.020531915,0.009328358,-0.002403751,0.001184405,0.107692308,0.008706468,0.001347645
10/4/2016,0.003864261,-0.093950277,0.023413432,-0.005097947,-0.002365917,0.09375,0.037607891,-0.002162944
10/5/2016,0.000103974,0.005514253,0.012241622,0.004425068,0.004347665,-0.006349206,0.019607843,3.30051E-05
10/6/2016,0.00551344,-0.029089116,-0.012490087,0.000695922,-0.004722253,-0.009584665,0.015151515,-0.000223892
10/7/2016,-0.001448448,-0.001473502,0,-0.003429382,-0.004745157,0,-0.003444317,-0.005683314
10/11/2016,0.012225446,-0.014141687,0.007428227,-0.007487316,-0.011124155,0.032258065,0.013248848,-0.000334693
10/12/2016,0.002763603,0.021953375,0.005181347,0.001312134,-0.000803669,0.0625,0.010801592,-0.007079371
10/13/2016,-0.004593284,0.008055608,-0.001784298,-0.003275603,-0.003618843,-0.191176471,-0.022497188,-0.004526327
10/14/2016,0.005127154,-0.01888845,0,0.000516313,0.001210693,0.054545455,0.032220944,0.003436289
10/17/2016,-0.00132624,0.014809379,-0.001191658,-0.003472109,-0.002418458,0.017241379,-0.015607581,-0.007413763
10/18/2016,0.000102186,0.03782066,0.026048916,0.006262478,0.012121236,0.128813559,-0.009626274,0.004361859
10/19/2016,-0.000306425,0.026365129,-0.022674419,0.002667043,0.003992039,-0.03003003,0.001715266,-0.003512279
10/20/2016,0.004597905,-0.001369962,0.008328376,-0.00186675,-0.000397612,-0.009287926,-0.002853881,-0.000164891
10/21/2016,0.0038649,-0.006859472,0,0.000467482,-0.002386712,-0.015625,-0.004006869,-0.004076486
10/24/2016,-0.000303941,-0.019569529,-1.75E-02,0.004252784,0.001196211,-0.006349206,0.013218391,-0.004374954
10/25/2016,0.00050677,0.025126219,-0.01561249,-0.003350405,-0.001194782,0.038338658,-0.002836075,-0.000652419
10/26/2016,-0.00091171,-0.021532448,0.010980073,-0.002007871,-0.004784479,-0.036923077,0.018202503,0.001088688
10/27/2016,0.002636135,-0.0136954,-0.020514883,-0.002666828,-0.002804471,-0.121405751,0.029608939,0.002269613
10/28/2016,-0.005460623,0.006052635,0,-0.002955446,0.000401581,-0.007272727,0.001085187,-0.001068545
10/31/2016,0.001016767,0.025716646,-0.041683778,4.70259E-05,-0.00040142,0.080586081,-0.00596206,0.007733682
11/1/2016,-0.00761808,0.027142048,-0.028497964,-0.00724522,-0.003214262,0.169491525,-0.007633588,-0.001032348
11/2/2016,-0.003070573,-0.017803124,-0.014997794,-0.006018687,-0.008464373,0,-0.011538462,0.007629407
11/3/2016,-0.002464045,0.018353864,-0.013210927,-0.004577108,-0.00081305,0.037681159,0.007226237,0.003662821
11/4/2016,-0.000926348,-0.002350823,0,-0.001101426,-0.007322799,0,-0.016004415,0.000444242
11/7/2016,0.007314299,-0.026930004,0.018606762,0.022056946,0.013934203,0.089385475,0.025238362,-0.000111687
11/8/2016,0.000818184,0.005419753,0.002004901,0.004503805,0.002425301,0.076923077,0.018599562,-0.004420227
11/9/2016,0.006539945,0.030278701,0.00644731,0.010601963,-0.00201621,-0.004761905,0.112781955,-0.002997601
11/10/2016,0.002944173,-0.066904173,-0.013474707,0.002495555,-0.007272825,0.09569378,0.021718147,-0.00893272
11/14/2016,0.013361676,-0.059532307,-0.030004478,-0.001521329,-0.01750092,0.098253275,0.049598488,-0.008768741
11/15/2016,0.000799131,0.045287326,0.057479224,0.007802995,0.00579966,-0.029821074,0.00720072,-0.006879541
11/16/2016,0.002195848,-0.010922354,-0.005239031,-0.001878562,-0.006178077,-0.071721311,-0.006702413,-0.002145971
11/17/2016,0.00478035,-0.020245423,-0.003291639,0.005140644,0.002901032,-0.072847682,0.023841655,-0.001926858
11/18/2016,0.003171771,-0.00676268,0.005944518,-0.002237528,-0.00661158,-0.004761905,0.025922671,-0.007808239
11/21/2016,-0.001580832,0.022317539,0.039395929,0.007551577,0.007487383,0.004784689,0.001713062,-0.003651497
11/22/2016,-9.89807E-05,0.01110016,0.011370815,0.001953326,0.004954792,0.130952381,-0.007695596,0.005159553
11/23/2016,0.006532027,-0.037326237,-0.001457422,0.00054406,-0.003697784,0.021052632,0.015510556,-0.000478435
11/25/2016,-0.002064887,0.00266091,-0.039616347,0.00371524,0.00247426,-0.010309278,0.006364022,-0.006759597
11/28/2016,-0.001576471,0.032351891,0.022145028,-0.004694747,-0.001233912,-0.0625,-0.021922428,0.00477566
11/29/2016,-0.003947518,-0.009915595,-0.039294817,0.001950253,0.003294827,0.04,-0.007758621,0.000849955
11/30/2016,0.005647478,-0.012363997,0.093079814,-0.002398987,-0.000410601,0,0.028670721,0.002555231
12/1/2016,-0.00453201,-0.007135691,0.03276699,-0.003675506,-0.002053282,-0.021367521,0.030827703,-0.005295587
12/2/2016,-0.002672249,0.037700228,0.012142577,0.000501043,0.000822805,-0.006550218,-0.020893077,0.006706885
12/5/2016,-0.006251841,0.005953803,0.002128483,0.006008642,0.006990234,-0.004395604,-0.00125523,-0.007608453
12/6/2016,0.003495097,-0.00773039,-0.016605522,0.003167319,0.005308353,0.070640177,0.003770423,0.016566796
